Levelland4S,5,6,38.93,-60.6,27.87,-1.61,-0.03
Levelland4S,5,7,-79.18,113.67,-61.88,16.75,-1.16
Levelland4S,5,8,292.07,-289.57,86.51,-4.21,-0.16
Levelland4S,5,9,-131.38,181.09,-93.66,23.37,-1.63
Levelland4S,5,10,352.72,-413.93,159.94,-19.69,0.72
Levelland4S,5,11,-2.15,-53.51,24.15,2.71,-0.57
Levelland4S,5,12,-2477.2,1896.8,-498.21,57.36,-2.4
Lomax1SSE,5,1,64063,-42003,10006,-1010.9,36.46
Lomax1SSE,5,2,17116,-14556,4017.6,-437.38,16.46
Lomax1SSE,5,3,-5958.5,5317,-1708.2,238.56,-11.45
Lomax1SSE,5,4,1567100,-670040,106210,-7367.9,188.58
Lomax1SSE,5,5,-3510.4,1811.1,-314.64,27.6,-0.92
Lomax1SSE,5,6,-5308.3,4765.1,-1574.2,228.09,-11.39
Lomax1SSE,5,7,-10083,8146,-2430,319.48,-14.91
Lomax1SSE,5,8,-7410500,2192400,-231760,10139,-146.85
Lomax1SSE,5,9,-16498,10819,-2523.7,250.57,-8.6
Lomax1SSE,5,10,6097.7,-4334.9,1058.1,-95.24,2.55
Lomax1SSE,5,11,125960,-82937,20078,-2104,80.6
Lomax1SSE,5,12,-6680.5,4183.7,-984.27,111.18,-4.69
Lubbock3WNW-TTU,5,1,1652.8,-1805.4,691.79,-104.87,5.52
Lubbock3WNW-TTU,5,2,3899.8,-3970.6,1454.1,-220.24,11.74
Lubbock3WNW-TTU,5,3,-24.95,95.08,-78.51,26.82,-2.45
Lubbock3WNW-TTU,5,4,-636.35,590.81,-208.27,36.8,-2.13
Lubbock3WNW-TTU,5,5,-126.37,164.4,-79.61,18.81,-1.1
Lubbock3WNW-TTU,5,6,51.35,-61.67,17.81,2.58,-0.26
Lubbock3WNW-TTU,5,7,-96.87,152.87,-89.03,23.31,-1.41
